id,row_id,status,job,kids,city,country,salary,marital_status,timestamp
561,9,passed away,director,4,berlin,germany,6000,united,2
561,10,running,junior sofware developer,0,singapour,singapur,500,solitary,0
562,0,removed,senior engineer,3,tokyo,japan,5000,split up,1
562,1,fallen,cio,5,berlin,germany,9000,married,2
562,2,dead,information technology director,5,berlin,germany,6000,attached,2
562,3,resigned,senior manager,3,moscow,russia,3000,divorced,1
562,4,defunct,information technology director,4,tokyo,japan,9000,espoused,2
562,5,discharged,team leader,2,tokyo,japan,5000,seperated,1
562,6,removed,senior engineer,2,singapour,singapur,5000,apart,1
562,7,gone,chief technical officer,5,london,england,6000,engaged,2
563,0,operating,analyst,0,Shenzhen,china,500,bachelor,0
563,1,dead,mis director,4,Shenzhen,china,9000,attached,2
563,2,pensioned off,senior engineer,3,london,england,3000,widow,1
563,3,passed,information technology director,4,seattle,us,10000,engaged,2
563,4,operating,web designer,0,Shenzhen,china,2000,bachelor,0
563,5,quiet,senior engineer,3,bern,switzerland,5000,widow,1
563,6,departed,chief information officer,5,bern,switzerland,7000,bonded,2
563,7,gone,cio,5,seattle,us,10000,mated,2
563,8,laboring,junior sofware developer,0,berlin,germany,500,unaccompanied,0
563,9,passed,mis director,4,london,england,6000,espoused,2
563,10,operating,software programmer,0,seattle,us,500,single,0
563,11,quiet,information technology manager,2,tokyo,japan,3000,detached,1
564,0,occupied,web designer,0,berlin,germany,500,unaccompanied,0
564,1,running,web developer,0,berlin,germany,1000,unaccompanied,0
564,2,occupied,security specialist,0,Shenzhen,china,1000,single,0
564,3,working,security specialist,0,seattle,us,1000,only,0
564,4,laboring,network engineer,0,singapour,singapur,2000,unattached,0
564,5,involved,security specialist,0,n/a,n/a,500,single,0
564,6,working,hardware engineer,0,singapour,singapur,500,single,0
564,7,laboring,programmer,0,london,england,500,solitary,0
564,8,working,web designer,0,bern,switzerland,1000,unattached,0
564,9,withdrawn,team leader,2,seattle,us,3000,split up,1
564,10,passed away,chief information officer,5,berlin,germany,8000,bonded,2
564,11,involved,security specialist,0,moscow,russia,2000,only,0
565,0,pensioned,network architect,3,n/a,n/a,5000,divorced,1
565,1,retired,project leader,2,n/a,n/a,5000,split up,1
565,2,retired,network architect,3,tokyo,japan,5000,detached,1
565,3,unemployed,senior manager,2,tokyo,japan,3000,split up,1
565,4,in retirement,information technology manager,3,seattle,us,3000,apart,1
565,5,quiet,senior database administrator,3,n/a,n/a,4000,divorced,1
565,6,involved,database administrator,0,bern,switzerland,2000,bachelor,0
566,0,defunct,director,4,bern,switzerland,6000,united,2
566,1,fallen,mis director,4,tokyo,japan,9000,united,2
566,2,deceased,director,4,n/a,n/a,10000,espoused,2
566,3,employed,programmer,0,seoul,south korea,500,only,0
566,4,dead,cio,5,Shenzhen,china,9000,espoused,2
566,5,operating,junior engineer,0,n/a,n/a,500,single,0
566,6,occupied,analyst,0,tokyo,japan,2000,free,0
566,7,discharged,senior engineer,3,n/a,n/a,5000,detached,1
567,0,pulled out,senior manager,3,bern,switzerland,5000,widow,1
567,1,employed,database administrator,0,moscow,russia,2000,free,0
567,2,operating,web developer,0,bern,switzerland,500,bachelor,0
567,3,active,web designer,0,moscow,russia,2000,bachelor,0
567,4,employed,software programmer,0,seoul,south korea,1000,free,0
568,0,fallen,chief technical officer,5,bern,switzerland,8000,married,2
568,1,involved,hardware engineer,0,london,england,500,unaccompanied,0
568,2,expire,chief information officer,4,singapour,singapur,8000,bonded,2
568,3,operating,analyst,0,berlin,germany,1000,bachelor,0
568,4,running,hardware engineer,0,singapour,singapur,2000,unaccompanied,0
568,5,unemployed,network architect,2,seoul,south korea,5000,widow,1
568,6,active,web master,0,Shenzhen,china,1000,only,0
568,7,laboring,hardware engineer,0,singapour,singapur,1000,free,0
568,8,quiet,network architect,2,london,england,3000,detached,1
568,9,in retirement,senior database administrator,2,moscow,russia,4000,apart,1
568,10,removed,project leader,3,seattle,us,5000,seperated,1
569,0,finished,mis director,4,berlin,germany,8000,united,2
569,1,removed,senior engineer,2,tokyo,japan,3000,widow,1
569,2,deceased,chief information officer,5,Shenzhen,china,8000,attached,2
569,3,operating,security specialist,0,tokyo,japan,1000,unattached,0
569,4,gone,cio,5,moscow,russia,9000,bonded,2
569,5,quiet,team leader,2,Shenzhen,china,5000,seperated,1
569,6,gone,cio,4,bern,switzerland,6000,bonded,2
569,7,gone,cio,4,seattle,us,6000,married,2
570,0,defunct,mis director,4,singapour,singapur,10000,paired,2
570,1,discharged,senior engineer,3,seoul,south korea,5000,seperated,1
570,2,employed,software programmer,0,n/a,n/a,1000,unattached,0
570,3,working,security specialist,0,london,england,1000,single,0
570,4,pensioned,senior manager,2,seattle,us,3000,divorced,1
570,5,removed,information technology manager,3,tokyo,japan,4000,apart,1
570,6,operating,web designer,0,Shenzhen,china,500,sole,0
571,0,involved,analyst,0,moscow,russia,1000,unaccompanied,0
571,1,occupied,hardware engineer,0,seattle,us,500,sole,0
571,2,pensioned,senior manager,3,n/a,n/a,4000,divorced,1
571,3,resigned,senior database administrator,2,n/a,n/a,4000,detached,1
571,4,in retirement,senior engineer,2,n/a,n/a,3000,widow,1
572,0,fallen,ceo,4,london,england,6000,attached,2
572,1,expire,director,4,seattle,us,9000,matrimonial,2
572,2,defunct,chief technical officer,4,tokyo,japan,8000,espoused,2
572,3,resigned,project leader,3,n/a,n/a,3000,seperated,1
572,4,defunct,chief technical officer,5,berlin,germany,7000,matrimonial,2
572,5,employed,web developer,0,moscow,russia,500,unattached,0
572,6,laboring,software programmer,0,tokyo,japan,500,unaccompanied,0
572,7,occupied,web developer,0,tokyo,japan,1000,single,0
572,8,departed,chief information officer,5,seattle,us,7000,attached,2
573,0,removed,senior database administrator,3,tokyo,japan,5000,widow,1
573,1,retired,senior engineer,3,singapour,singapur,3000,split up,1
573,2,working,software programmer,0,london,england,1000,unattached,0
573,3,occupied,security specialist,0,seoul,south korea,2000,individual,0
573,4,discharged,network architect,3,n/a,n/a,4000,apart,1
573,5,removed,project leader,3,seattle,us,3000,widow,1
574,0,occupied,network engineer,0,berlin,germany,2000,only,0
574,1,quiet,team leader,3,london,england,3000,apart,1
574,2,resigned,network architect,3,n/a,n/a,5000,detached,1
574,3,pensioned,network architect,3,tokyo,japan,3000,seperated,1
574,4,occupied,analyst,0,moscow,russia,500,unaccompanied,0
574,5,gone,information technology director,5,Shenzhen,china,7000,mated,2
574,6,involved,network engineer,0,seoul,south korea,1000,single,0
574,7,removed,project leader,3,berlin,germany,5000,detached,1
574,8,deceased,information technology director,5,moscow,russia,6000,united,2
575,0,active,analyst,0,bern,switzerland,2000,unaccompanied,0
575,1,quiet,team leader,3,n/a,n/a,5000,seperated,1
575,2,working,programmer,0,bern,switzerland,1000,individual,0
575,3,expire,chief technical officer,5,seoul,south korea,7000,engaged,2
575,4,in retirement,senior engineer,3,seattle,us,3000,detached,1
575,5,finished,information technology director,4,berlin,germany,7000,mated,2
575,6,active,hardware engineer,0,tokyo,japan,1000,only,0
575,7,unemployed,senior engineer,2,bern,switzerland,5000,divorced,1
575,8,defunct,chief information officer,5,bern,switzerland,8000,bonded,2
575,9,quiet,project leader,2,seattle,us,4000,divorced,1
576,0,working,software programmer,0,berlin,germany,1000,individual,0
576,1,resigned,team leader,2,tokyo,japan,5000,apart,1
576,2,retired,senior engineer,2,moscow,russia,3000,apart,1
576,3,running,junior sofware developer,0,Shenzhen,china,2000,only,0
576,4,working,analyst,0,berlin,germany,1000,only,0
576,5,fallen,ceo,5,bern,switzerland,8000,paired,2
577,0,resigned,senior database administrator,2,singapour,singapur,5000,widow,1
577,1,running,junior sofware developer,0,berlin,germany,2000,single,0
577,2,pulled out,project leader,2,london,england,5000,seperated,1
577,3,expire,director,5,Shenzhen,china,6000,engaged,2
577,4,passed,chief information officer,5,Shenzhen,china,9000,united,2
578,0,expire,information technology director,4,bern,switzerland,7000,bonded,2
578,1,quiet,network architect,2,london,england,3000,detached,1
578,2,pensioned,team leader,3,n/a,n/a,3000,split up,1
578,3,pensioned,senior database administrator,3,Shenzhen,china,4000,widow,1
578,4,removed,senior engineer,2,seoul,south korea,5000,seperated,1
578,5,active,junior sofware developer,0,seoul,south korea,2000,individual,0
578,6,removed,senior database administrator,2,singapour,singapur,4000,split up,1
578,7,dead,cio,4,seattle,us,10000,attached,2
578,8,deceased,chief technical officer,5,berlin,germany,10000,espoused,2
578,9,laboring,web master,0,n/a,n/a,2000,unattached,0
578,10,running,analyst,0,singapour,singapur,1000,solitary,0
578,11,resigned,senior manager,3,berlin,germany,3000,split up,1
579,0,employed,web developer,0,london,england,2000,sole,0
579,1,occupied,web master,0,Shenzhen,china,2000,sole,0
579,2,finished,chief technical officer,5,berlin,germany,7000,mated,2
579,3,removed,team leader,3,Shenzhen,china,5000,detached,1
579,4,pensioned off,senior database administrator,2,singapour,singapur,3000,seperated,1
579,5,removed,information technology manager,3,moscow,russia,4000,split up,1
579,6,pensioned off,senior engineer,2,moscow,russia,3000,seperated,1
579,7,working,web developer,0,berlin,germany,2000,only,0
580,0,running,software programmer,0,moscow,russia,500,only,0
580,1,expire,ceo,5,berlin,germany,10000,engaged,2
580,2,employed,web designer,0,n/a,n/a,2000,free,0
580,3,discharged,project leader,2,moscow,russia,4000,split up,1
580,4,dead,chief technical officer,5,berlin,germany,6000,mated,2
580,5,pensioned,senior manager,3,seoul,south korea,5000,widow,1
580,6,passed,chief information officer,5,bern,switzerland,9000,married,2
580,7,pulled out,information technology manager,2,singapour,singapur,5000,detached,1
580,8,operating,database administrator,0,tokyo,japan,2000,only,0
580,9,laboring,software programmer,0,berlin,germany,2000,bachelor,0
580,10,expire,chief information officer,5,singapour,singapur,8000,engaged,2
580,11,fallen,mis director,4,bern,switzerland,7000,mated,2
581,0,active,software programmer,0,n/a,n/a,1000,only,0
581,1,withdrawn,information technology manager,2,seattle,us,5000,seperated,1
581,2,finished,chief technical officer,5,n/a,n/a,10000,married,2
581,3,involved,software programmer,0,n/a,n/a,1000,free,0
581,4,finished,ceo,5,moscow,russia,6000,attached,2
581,5,running,hardware engineer,0,seoul,south korea,1000,sole,0
582,0,gone,chief information officer,4,seattle,us,9000,paired,2
582,1,employed,database administrator,0,seoul,south korea,2000,sole,0
582,2,finished,cio,4,seattle,us,7000,attached,2
582,3,withdrawn,network architect,3,seattle,us,4000,seperated,1
582,4,dead,mis director,4,seattle,us,9000,married,2
582,5,involved,database administrator,0,seattle,us,1000,individual,0
583,0,pulled out,team leader,2,moscow,russia,5000,widow,1
583,1,removed,information technology manager,3,berlin,germany,4000,divorced,1
583,2,laboring,programmer,0,seattle,us,2000,unattached,0
583,3,fallen,information technology director,5,bern,switzerland,10000,mated,2
583,4,occupied,security specialist,0,Shenzhen,china,1000,unaccompanied,0
583,5,operating,web designer,0,seoul,south korea,1000,solitary,0
583,6,operating,junior sofware developer,0,n/a,n/a,2000,bachelor,0
583,7,departed,chief information officer,4,n/a,n/a,10000,united,2
583,8,occupied,network engineer,0,london,england,500,bachelor,0
583,9,operating,analyst,0,seattle,us,2000,bachelor,0
583,10,withdrawn,network architect,2,berlin,germany,3000,seperated,1
583,11,working,software programmer,0,bern,switzerland,2000,unaccompanied,0
584,0,expire,chief technical officer,4,n/a,n/a,9000,paired,2
584,1,quiet,project leader,3,tokyo,japan,4000,widow,1
584,2,fallen,cio,4,singapour,singapur,8000,espoused,2
584,3,departed,cio,5,london,england,10000,bonded,2
584,4,defunct,information technology director,5,Shenzhen,china,9000,engaged,2
584,5,deceased,chief information officer,4,london,england,8000,mated,2
584,6,working,web designer,0,tokyo,japan,1000,bachelor,0
584,7,gone,chief technical officer,5,Shenzhen,china,8000,engaged,2
584,8,pulled out,senior database administrator,3,seattle,us,3000,apart,1
584,9,working,database administrator,0,moscow,russia,1000,free,0
585,0,defunct,chief technical officer,5,n/a,n/a,6000,engaged,2
585,1,expire,director,4,n/a,n/a,10000,bonded,2
585,2,removed,team leader,3,tokyo,japan,3000,divorced,1
585,3,finished,mis director,5,singapour,singapur,9000,engaged,2
585,4,fallen,information technology director,5,Shenzhen,china,8000,engaged,2
585,5,retired,network architect,2,seattle,us,3000,detached,1
585,6,resigned,senior engineer,3,Shenzhen,china,3000,seperated,1
585,7,occupied,web designer,0,tokyo,japan,500,single,0
585,8,resigned,project leader,2,tokyo,japan,3000,widow,1
586,0,dead,director,4,seattle,us,7000,bonded,2
586,1,defunct,cio,5,bern,switzerland,7000,espoused,2
586,2,finished,director,4,singapour,singapur,8000,paired,2
586,3,unemployed,network architect,3,seoul,south korea,4000,apart,1
586,4,quiet,information technology manager,2,berlin,germany,3000,seperated,1
586,5,operating,hardware engineer,0,berlin,germany,1000,only,0
586,6,active,network engineer,0,bern,switzerland,500,single,0
586,7,operating,web master,0,london,england,500,only,0
586,8,removed,senior manager,3,Shenzhen,china,5000,detached,1
587,0,departed,chief information officer,4,moscow,russia,10000,bonded,2
587,1,quiet,project leader,2,seattle,us,4000,apart,1
587,2,removed,network architect,3,berlin,germany,3000,widow,1
587,3,passed,information technology director,5,seoul,south korea,6000,attached,2
587,4,finished,ceo,5,singapour,singapur,6000,married,2
587,5,involved,security specialist,0,singapour,singapur,500,single,0
587,6,occupied,software programmer,0,seattle,us,500,solitary,0
587,7,defunct,cio,4,Shenzhen,china,6000,espoused,2
587,8,retired,information technology manager,2,Shenzhen,china,3000,seperated,1
587,9,discharged,senior engineer,3,berlin,germany,4000,widow,1
588,0,in retirement,team leader,3,london,england,5000,split up,1
588,1,involved,junior engineer,0,tokyo,japan,2000,unattached,0
588,2,deceased,chief information officer,5,bern,switzerland,9000,espoused,2
588,3,removed,senior engineer,3,moscow,russia,3000,apart,1
588,4,in retirement,senior engineer,3,london,england,4000,split up,1
588,5,finished,information technology director,4,bern,switzerland,7000,attached,2
588,6,deceased,chief information officer,5,seoul,south korea,7000,paired,2
588,7,resigned,information technology manager,2,singapour,singapur,4000,widow,1
588,8,occupied,security specialist,0,seattle,us,500,unattached,0
588,9,resigned,senior database administrator,2,moscow,russia,4000,detached,1
588,10,retired,project leader,2,berlin,germany,5000,widow,1
589,0,involved,junior engineer,0,seattle,us,1000,only,0
589,1,quiet,project leader,3,moscow,russia,4000,widow,1
589,2,unemployed,network architect,2,n/a,n/a,5000,apart,1
589,3,deceased,chief technical officer,4,singapour,singapur,8000,mated,2
589,4,occupied,security specialist,0,seoul,south korea,2000,bachelor,0
589,5,discharged,senior manager,2,bern,switzerland,3000,detached,1
590,0,defunct,information technology director,5,bern,switzerland,6000,married,2
590,1,discharged,project leader,3,berlin,germany,5000,apart,1
590,2,passed away,mis director,4,singapour,singapur,10000,married,2
590,3,pensioned off,project leader,3,seoul,south korea,4000,detached,1
590,4,occupied,network engineer,0,bern,switzerland,500,sole,0
590,5,expire,ceo,4,london,england,6000,united,2
590,6,quiet,project leader,2,berlin,germany,4000,divorced,1
590,7,active,web master,0,Shenzhen,china,2000,only,0
590,8,departed,ceo,4,london,england,7000,espoused,2
590,9,employed,programmer,0,berlin,germany,2000,free,0
590,10,resigned,information technology manager,2,singapour,singapur,5000,split up,1
591,0,active,network engineer,0,tokyo,japan,2000,only,0
591,1,occupied,database administrator,0,singapour,singapur,1000,single,0
591,2,resigned,team leader,3,singapour,singapur,3000,widow,1
591,3,withdrawn,senior database administrator,3,n/a,n/a,4000,detached,1
591,4,fallen,chief technical officer,4,seattle,us,8000,espoused,2
591,5,finished,chief technical officer,4,seattle,us,6000,espoused,2
591,6,dead,director,5,singapour,singapur,10000,matrimonial,2
591,7,fallen,chief information officer,4,moscow,russia,6000,married,2
591,8,discharged,team leader,2,Shenzhen,china,4000,divorced,1
591,9,withdrawn,team leader,2,n/a,n/a,4000,seperated,1
591,10,quiet,senior engineer,2,moscow,russia,3000,detached,1
591,11,employed,security specialist,0,n/a,n/a,1000,only,0
592,0,running,database administrator,0,moscow,russia,2000,bachelor,0
592,1,employed,web designer,0,london,england,500,unaccompanied,0
592,2,pensioned,senior engineer,2,singapour,singapur,4000,apart,1
592,3,occupied,web designer,0,singapour,singapur,2000,free,0
592,4,operating,junior engineer,0,bern,switzerland,2000,unaccompanied,0
592,5,withdrawn,senior engineer,3,moscow,russia,3000,divorced,1
592,6,removed,information technology manager,2,bern,switzerland,3000,seperated,1
592,7,discharged,project leader,3,seattle,us,5000,widow,1
592,8,passed,cio,5,Shenzhen,china,6000,paired,2
592,9,pulled out,project leader,3,london,england,3000,widow,1
592,10,in retirement,network architect,3,moscow,russia,5000,detached,1
593,0,active,database administrator,0,moscow,russia,2000,individual,0
593,1,finished,information technology director,5,seoul,south korea,8000,paired,2
593,2,employed,hardware engineer,0,berlin,germany,2000,only,0
593,3,withdrawn,senior manager,3,singapour,singapur,4000,split up,1
593,4,finished,information technology director,5,moscow,russia,6000,bonded,2
594,0,departed,ceo,4,seoul,south korea,9000,united,2
594,1,finished,information technology director,4,n/a,n/a,6000,bonded,2
594,2,occupied,security specialist,0,london,england,500,unattached,0
594,3,quiet,senior database administrator,3,singapour,singapur,3000,widow,1
594,4,occupied,web designer,0,moscow,russia,1000,single,0
594,5,removed,project leader,2,bern,switzerland,5000,split up,1
594,6,removed,information technology manager,2,n/a,n/a,3000,widow,1
594,7,working,software programmer,0,seoul,south korea,2000,sole,0
595,0,deceased,cio,5,berlin,germany,6000,united,2
595,1,fallen,mis director,4,moscow,russia,10000,engaged,2
595,2,occupied,junior sofware developer,0,berlin,germany,2000,free,0
595,3,removed,network architect,3,n/a,n/a,4000,widow,1
595,4,unemployed,team leader,2,Shenzhen,china,5000,split up,1
596,0,employed,security specialist,0,moscow,russia,500,free,0
596,1,defunct,chief technical officer,5,moscow,russia,6000,engaged,2
596,2,employed,network engineer,0,singapour,singapur,1000,individual,0
596,3,operating,software programmer,0,seoul,south korea,1000,free,0
596,4,pulled out,senior engineer,2,n/a,n/a,5000,apart,1
596,5,discharged,senior engineer,3,tokyo,japan,5000,split up,1
596,6,deceased,chief technical officer,4,berlin,germany,9000,matrimonial,2
596,7,unemployed,senior engineer,3,singapour,singapur,3000,widow,1
596,8,departed,chief information officer,5,seoul,south korea,8000,engaged,2
596,9,occupied,junior sofware developer,0,Shenzhen,china,500,only,0
596,10,working,web master,0,Shenzhen,china,2000,solitary,0
597,0,retired,senior manager,3,n/a,n/a,4000,divorced,1
597,1,running,web master,0,Shenzhen,china,1000,unaccompanied,0
597,2,dead,cio,4,n/a,n/a,9000,bonded,2
597,3,involved,security specialist,0,berlin,germany,500,single,0
597,4,pensioned off,network architect,2,bern,switzerland,5000,detached,1
597,5,removed,project leader,2,tokyo,japan,4000,apart,1
597,6,gone,director,5,moscow,russia,6000,paired,2
597,7,unemployed,senior engineer,3,london,england,5000,seperated,1
597,8,involved,hardware engineer,0,bern,switzerland,1000,unattached,0
597,9,removed,project leader,2,singapour,singapur,4000,apart,1
598,0,pulled out,network architect,2,seoul,south korea,3000,detached,1
598,1,running,software programmer,0,london,england,500,individual,0
598,2,running,network engineer,0,berlin,germany,500,bachelor,0
598,3,gone,information technology director,5,singapour,singapur,9000,married,2
598,4,running,web master,0,singapour,singapur,1000,free,0
598,5,occupied,web developer,0,berlin,germany,2000,free,0
599,0,departed,chief technical officer,5,berlin,germany,10000,mated,2
599,1,passed away,mis director,5,seattle,us,9000,paired,2
599,2,finished,chief information officer,4,Shenzhen,china,10000,engaged,2
599,3,retired,team leader,3,singapour,singapur,3000,apart,1
599,4,laboring,web master,0,seoul,south korea,500,unaccompanied,0
599,5,removed,network architect,3,tokyo,japan,3000,detached,1
599,6,finished,information technology director,4,berlin,germany,7000,engaged,2
599,7,active,hardware engineer,0,singapour,singapur,2000,only,0
600,0,in retirement,information technology manager,2,Shenzhen,china,3000,split up,1
600,1,dead,cio,5,seoul,south korea,7000,espoused,2
600,2,involved,software programmer,0,seattle,us,500,solitary,0
600,3,discharged,network architect,2,moscow,russia,3000,detached,1
600,4,departed,director,4,tokyo,japan,6000,married,2
600,5,laboring,network engineer,0,seoul,south korea,1000,sole,0
600,6,quiet,information technology manager,2,singapour,singapur,3000,divorced,1
600,7,fallen,information technology director,5,bern,switzerland,8000,bonded,2
601,0,departed,information technology director,5,bern,switzerland,10000,married,2
601,1,occupied,web developer,0,moscow,russia,500,sole,0
601,2,pensioned off,network architect,2,n/a,n/a,5000,apart,1
601,3,departed,chief information officer,5,berlin,germany,9000,espoused,2
601,4,occupied,junior sofware developer,0,Shenzhen,china,2000,sole,0
602,0,retired,senior database administrator,2,london,england,3000,apart,1
602,1,working,security specialist,0,singapour,singapur,500,only,0
602,2,involved,web master,0,bern,switzerland,500,solitary,0
602,3,involved,security specialist,0,berlin,germany,1000,only,0
602,4,laboring,junior engineer,0,singapour,singapur,2000,sole,0
603,0,pensioned,information technology manager,2,n/a,n/a,3000,detached,1
603,1,removed,project leader,3,Shenzhen,china,5000,split up,1
603,2,working,web designer,0,moscow,russia,1000,unattached,0
603,3,occupied,junior engineer,0,london,england,1000,bachelor,0
603,4,passed away,chief technical officer,4,tokyo,japan,8000,united,2
603,5,finished,ceo,4,london,england,8000,paired,2
603,6,working,programmer,0,Shenzhen,china,1000,free,0
603,7,gone,mis director,4,n/a,n/a,8000,married,2
603,8,dead,chief technical officer,5,bern,switzerland,6000,matrimonial,2
604,0,passed away,cio,4,seattle,us,6000,paired,2
604,1,defunct,information technology director,5,seattle,us,8000,united,2
604,2,passed,ceo,4,seattle,us,8000,attached,2
604,3,finished,chief information officer,4,berlin,germany,9000,espoused,2
604,4,pensioned off,project leader,3,tokyo,japan,3000,split up,1
604,5,resigned,project leader,3,seoul,south korea,4000,detached,1
604,6,operating,security specialist,0,berlin,germany,500,solitary,0
604,7,operating,web master,0,tokyo,japan,2000,bachelor,0
604,8,gone,information technology director,5,london,england,8000,united,2
604,9,removed,project leader,2,tokyo,japan,3000,seperated,1
604,10,departed,mis director,5,singapour,singapur,7000,espoused,2
604,11,fallen,chief technical officer,4,london,england,10000,mated,2
605,0,deceased,information technology director,5,seattle,us,9000,united,2
605,1,discharged,team leader,2,n/a,n/a,4000,divorced,1
605,2,departed,information technology director,4,Shenzhen,china,10000,bonded,2
605,3,operating,web developer,0,Shenzhen,china,1000,only,0
605,4,working,analyst,0,seattle,us,500,sole,0
606,0,gone,mis director,5,seattle,us,9000,mated,2
606,1,quiet,team leader,2,Shenzhen,china,3000,widow,1
606,2,operating,programmer,0,Shenzhen,china,1000,single,0
606,3,finished,mis director,5,tokyo,japan,7000,matrimonial,2
606,4,dead,mis director,4,berlin,germany,7000,united,2
606,5,active,analyst,0,Shenzhen,china,1000,unaccompanied,0
606,6,defunct,chief technical officer,5,tokyo,japan,9000,united,2
607,0,unemployed,team leader,3,seoul,south korea,5000,split up,1
607,1,operating,junior engineer,0,moscow,russia,500,unattached,0
607,2,employed,web master,0,n/a,n/a,1000,only,0
607,3,dead,information technology director,5,seattle,us,10000,attached,2
607,4,withdrawn,team leader,2,n/a,n/a,3000,apart,1
607,5,laboring,junior engineer,0,Shenzhen,china,2000,solitary,0
607,6,pensioned,senior manager,2,n/a,n/a,3000,detached,1
608,0,involved,software programmer,0,seoul,south korea,500,single,0
608,1,laboring,web master,0,tokyo,japan,2000,solitary,0
608,2,discharged,senior engineer,2,london,england,5000,seperated,1
608,3,working,network engineer,0,moscow,russia,2000,unaccompanied,0
608,4,deceased,mis director,4,seoul,south korea,6000,matrimonial,2
608,5,withdrawn,network architect,2,seattle,us,3000,detached,1
608,6,occupied,web developer,0,london,england,1000,individual,0
608,7,withdrawn,senior database administrator,2,seattle,us,5000,seperated,1
608,8,unemployed,senior manager,3,seoul,south korea,4000,divorced,1
608,9,fallen,information technology director,5,seoul,south korea,9000,engaged,2
608,10,resigned,information technology manager,3,seoul,south korea,3000,seperated,1
608,11,laboring,analyst,0,Shenzhen,china,2000,unattached,0
609,0,occupied,database administrator,0,seattle,us,1000,free,0
609,1,operating,security specialist,0,Shenzhen,china,2000,sole,0
609,2,unemployed,senior manager,2,Shenzhen,china,5000,apart,1
609,3,dead,ceo,4,tokyo,japan,10000,matrimonial,2
609,4,defunct,information technology director,5,london,england,8000,united,2
609,5,departed,director,5,seoul,south korea,10000,mated,2
609,6,departed,cio,5,berlin,germany,10000,united,2
609,7,removed,senior engineer,2,singapour,singapur,5000,divorced,1
610,0,running,web developer,0,moscow,russia,1000,individual,0
610,1,in retirement,project leader,2,bern,switzerland,4000,detached,1
610,2,passed away,information technology director,4,Shenzhen,china,7000,bonded,2
610,3,working,web master,0,moscow,russia,1000,bachelor,0
610,4,running,analyst,0,london,england,500,unattached,0
610,5,employed,web master,0,bern,switzerland,1000,individual,0
610,6,retired,senior manager,2,bern,switzerland,4000,divorced,1
610,7,involved,software programmer,0,moscow,russia,2000,unaccompanied,0
610,8,passed,information technology director,5,singapour,singapur,8000,paired,2
610,9,quiet,senior database administrator,3,moscow,russia,3000,seperated,1
610,10,discharged,senior database administrator,3,Shenzhen,china,3000,seperated,1
610,11,working,web developer,0,london,england,500,free,0
611,0,unemployed,team leader,3,singapour,singapur,5000,divorced,1
611,1,in retirement,project leader,3,seoul,south korea,3000,apart,1
611,2,defunct,chief information officer,4,tokyo,japan,6000,matrimonial,2
611,3,occupied,analyst,0,tokyo,japan,1000,individual,0
611,4,defunct,cio,5,tokyo,japan,10000,mated,2
611,5,running,web developer,0,seattle,us,500,individual,0
612,0,resigned,senior manager,3,moscow,russia,3000,divorced,1
612,1,pensioned,team leader,2,bern,switzerland,4000,detached,1
612,2,expire,director,4,london,england,10000,espoused,2
612,3,pensioned off,senior manager,2,london,england,4000,split up,1
612,4,defunct,chief technical officer,5,moscow,russia,7000,espoused,2
612,5,discharged,network architect,2,seattle,us,3000,widow,1
612,6,pensioned off,team leader,2,tokyo,japan,5000,detached,1
613,0,working,hardware engineer,0,n/a,n/a,2000,free,0
613,1,passed,ceo,4,berlin,germany,9000,married,2
613,2,deceased,information technology director,5,moscow,russia,10000,mated,2
613,3,gone,ceo,5,london,england,6000,united,2
613,4,pulled out,information technology manager,2,Shenzhen,china,4000,apart,1
613,5,passed away,chief information officer,5,london,england,8000,married,2
614,0,unemployed,senior manager,2,bern,switzerland,3000,seperated,1
614,1,finished,mis director,4,tokyo,japan,9000,married,2
614,2,passed,information technology director,4,Shenzhen,china,7000,united,2
614,3,discharged,network architect,3,moscow,russia,4000,detached,1
614,4,operating,junior engineer,0,berlin,germany,2000,bachelor,0
614,5,removed,project leader,2,bern,switzerland,3000,seperated,1
614,6,gone,information technology director,4,moscow,russia,7000,bonded,2
614,7,deceased,director,4,moscow,russia,10000,mated,2
614,8,employed,junior sofware developer,0,tokyo,japan,500,individual,0
614,9,finished,director,5,berlin,germany,8000,mated,2
614,10,working,network engineer,0,moscow,russia,2000,bachelor,0
615,0,laboring,security specialist,0,berlin,germany,500,unattached,0
615,1,finished,chief technical officer,4,seattle,us,8000,married,2
615,2,working,junior engineer,0,tokyo,japan,1000,unattached,0
615,3,dead,chief technical officer,4,singapour,singapur,9000,engaged,2
615,4,involved,web master,0,bern,switzerland,2000,only,0
615,5,removed,team leader,2,Shenzhen,china,4000,split up,1
615,6,operating,network engineer,0,london,england,1000,solitary,0
616,0,pulled out,senior manager,2,Shenzhen,china,5000,divorced,1
616,1,fallen,chief information officer,5,Shenzhen,china,7000,bonded,2
616,2,unemployed,senior engineer,2,tokyo,japan,5000,seperated,1
616,3,running,web developer,0,tokyo,japan,500,solitary,0
616,4,dead,ceo,4,london,england,6000,bonded,2
617,0,running,junior engineer,0,tokyo,japan,500,sole,0
617,1,expire,chief information officer,5,Shenzhen,china,8000,bonded,2
617,2,finished,director,5,london,england,10000,attached,2
617,3,dead,mis director,4,london,england,6000,matrimonial,2
617,4,employed,database administrator,0,n/a,n/a,2000,free,0
